11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11
11,11,11,10,10,10,10,10,10,13,10,10,10,10,11,11,11,11,11,11
11,11,11,10,21,10,10,10,10,10,10,10,10,10,12,24,10,11,11,11
11,11,11,10,10,10,10,10,10,25,10,10,10,10,11,11,11,11,11,11
11,11,11,10,10,10,10,10,10,10,10,10,19,10,10,10,10,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
