11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,10,24,10,25,10,26,10,27,10,10,11
11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
11,10,20,10,10,19,10,10,10,10,10,10,10,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,10,16,10,17,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,10,14,10,15,10,10,10,10,10,10,11
11,10,10,10,10,10,10,10,10,10,12,10,13,10,10,10,10,10,10,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
