11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,11
11,19,25,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,19,19,10,19,19,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,19,10,10,10,19,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,10,10,21,10,10,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,19,10,10,10,19,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,19,19,10,19,19,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,11
11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,24,19,11
11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
