11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,10,25,10,15,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,11,11,11,11
11,11,19,19,21,10,10,10,10,10,10,10,10,10,13,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,14,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,24,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
