11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,27,10,10,10,10,11,25,11,10,10,10,10,10,27,11,22,11
11,10,11,10,10,10,10,10,11,12,11,10,10,10,10,10,10,11,10,11
11,26,11,10,10,10,10,10,11,14,11,10,10,10,10,10,10,11,26,11
11,13,11,10,10,10,10,10,11,16,11,10,10,10,10,10,10,11,17,11
11,13,11,10,10,10,10,10,10,21,10,10,10,10,27,10,10,11,17,11
11,13,11,10,10,27,10,10,10,10,10,10,10,10,10,10,10,11,17,11
11,13,11,10,10,10,10,10,11,29,11,10,10,10,10,10,10,11,17,11
11,13,11,10,10,10,10,10,11,30,11,10,10,10,10,10,10,11,17,11
11,26,11,10,10,10,10,10,11,31,11,10,10,10,10,10,10,11,26,11
11,17,11,27,10,10,10,10,11,24,11,10,10,10,10,10,27,11,13,11
11,22,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,15,26,13,13,13,13,13,13,13,13,13,13,26,10,32,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
