11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,13,10,32,18,10,10,10,10,10,10,10,11,11,11,11,11,11,11
11,11,11,11,11,20,10,10,10,10,10,10,20,11,11,11,11,11,11,11
11,11,11,11,18,18,18,18,18,18,18,18,18,11,11,11,11,11,11,11
11,11,10,10,18,18,18,18,18,18,18,18,18,20,10,11,11,11,11,11
11,29,10,10,18,18,18,18,18,18,18,18,18,10,10,11,11,11,11,11
11,10,11,10,18,18,18,10,10,10,18,18,18,10,10,11,11,11,11,11
11,25,11,10,18,18,18,10,20,10,18,18,18,10,10,11,11,11,11,11
11,11,11,10,18,18,18,10,10,10,18,18,18,10,10,11,11,11,11,11
11,11,10,10,18,18,18,18,18,18,18,18,18,10,10,11,11,11,11,11
11,11,10,10,18,18,18,18,18,18,18,18,18,10,24,11,11,11,11,11
11,11,11,11,18,18,18,18,18,18,18,18,18,11,11,11,11,11,11,11
11,11,11,11,11,10,10,10,10,10,10,20,11,11,11,11,11,11,11,11
11,11,11,11,11,10,10,10,21,10,10,10,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
