11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,21,26,27,13,27,28,27,10,27,10,27,10,27,10,27,26,27,20,11
11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,28,11,11
11,27,26,27,10,27,28,27,10,27,10,27,10,27,10,27,10,27,10,11
11,10,11,28,11,11,11,10,11,10,11,11,11,10,11,10,11,10,11,11
11,27,10,27,10,27,10,27,10,27,10,27,10,27,10,27,10,27,10,11
11,10,11,10,11,10,11,10,11,10,11,26,11,10,11,10,11,10,11,11
11,27,10,27,10,27,10,27,10,27,10,27,10,27,10,27,10,27,10,11
11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,11
11,27,10,27,10,27,10,27,10,28,10,27,11,27,10,27,10,27,10,11
11,10,11,26,11,10,11,10,11,12,11,10,11,10,11,10,11,10,11,11
11,27,10,27,10,27,10,27,11,14,11,27,10,27,28,27,11,27,10,11
11,10,11,10,11,10,11,10,11,16,11,10,11,26,11,26,11,26,11,11
11,27,10,27,15,27,10,27,11,25,11,27,28,27,17,27,11,27,24,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
