11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,23,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,18,11,25,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11
11,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11
11,10,10,10,10,10,10,10,10,10,10,10,18,11,11,11,11,11,11,11
11,10,10,10,32,10,10,10,10,10,11,11,18,11,11,11,11,11,11,11
11,24,10,10,10,10,10,10,10,10,10,10,18,11,11,11,11,11,11,11
11,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11
11,10,10,10,21,10,10,10,10,20,11,11,11,11,11,11,11,11,11,11
11,11,11,11,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
